Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z
1439,535,402,490,15,-89,-20,257.33,143.13,279.57
1440,536,399,496,16,-90,-15,260.54,133.15,280.08
1441,537,397,502,17,-92,-11,263.18,122.91,280.47
1442,539,395,510,18,-93,-4,267.54,102.53,280.95
1443,540,395,513,19,-93,-2,268.77,96.01,281.55
1444,539,398,512,18,-91,-3,268.11,99.46,281.19
1445,541,399,512,20,-90,-3,268.09,98.53,282.53
1446,543,397,514,21,-92,-1,269.38,92.73,282.86
1447,545,395,514,23,-93,-1,269.38,92.49,283.89
1448,545,394,514,23,-94,-1,269.39,92.49,283.75
1449,545,392,512,23,-96,-3,268.21,97.43,283.47
1450,544,393,510,22,-95,-4,267.59,100.3,283.04
1451,542,395,505,21,-93,-8,265.08,110.85,282.72
1452,539,398,498,18,-91,-14,261.25,127.87,281.19
1453,536,402,491,16,-89,-19,257.95,139.9,280.19
1454,531,406,485,12,-86,-24,254.41,153.43,277.94
1455,528,409,482,10,-83,-26,252.61,158.96,276.87
1456,526,412,479,8,-81,-29,250.3,164.58,275.64
1457,524,413,479,7,-80,-29,250.07,166.43,275
1458,522,414,479,5,-80,-29,250.07,170.22,273.58
1459,521,414,480,4,-80,-28,250.71,171.87,272.86
1460,521,412,481,4,-81,-27,251.57,171.57,272.83
1461,522,410,484,5,-83,-25,253.24,168.69,273.45
1462,524,406,487,7,-86,-22,255.65,162.35,274.65
1463,525,402,491,7,-89,-19,257.95,159.78,274.5
1464,527,397,495,9,-92,-16,260.13,150.64,275.59
1465,527,392,497,9,-96,-15,261.12,149.04,275.36
1466,528,386,503,10,-100,-10,264.29,135,275.71
1467,527,382,509,9,-104,-5,267.25,119.05,274.95
1468,527,380,513,9,-105,-2,268.91,102.53,274.9
1469,527,381,517,9,-104,1,270.55,83.66,274.95
1470,535,404,501,15,-87,-11,262.79,126.25,279.78
1471,544,425,485,22,-71,-24,251.32,137.49,287.22
1472,545,429,488,23,-68,-22,252.07,133.73,288.69
1473,545,430,488,23,-67,-22,251.82,133.73,288.95
1474,545,429,489,23,-68,-21,252.84,132.4,288.69
1475,546,429,492,24,-68,-18,255.17,126.87,289.44
1476,547,428,494,25,-69,-17,256.16,124.22,289.92
1477,549,426,494,26,-70,-17,256.35,123.18,290.38
1478,551,425,496,28,-71,-15,258.07,118.18,291.52
1479,553,423,497,29,-72,-15,258.23,117.35,291.94
1480,555,420,499,31,-75,-13,260.17,112.75,292.46
1481,557,417,500,32,-77,-12,261.14,110.56,292.57
1482,559,414,502,34,-80,-11,262.17,107.93,293.03
1483,557,416,499,32,-78,-13,260.54,112.11,292.31
1484,559,416,498,34,-78,-14,259.82,112.38,293.55
1485,562,414,500,36,-80,-12,261.47,108.43,294.23
1486,565,409,501,39,-83,-11,262.45,105.75,295.17
1487,566,408,503,39,-84,-10,263.21,104.38,294.9
1488,566,406,504,39,-86,-9,264.03,102.99,294.39
1489,566,406,505,39,-86,-8,264.69,101.59,294.39
1490,565,406,505,39,-86,-8,264.69,101.59,294.39
1491,564,408,503,38,-84,-10,263.21,104.74,294.34
1492,562,410,500,36,-83,-12,261.77,108.43,293.45
1493,560,413,497,35,-80,-15,259.38,113.2,293.63
1494,558,415,493,33,-79,-18,257.16,118.61,292.67
1495,556,418,495,32,-76,-16,258.11,116.57,292.83
1496,555,419,494,31,-76,-17,257.39,118.74,292.19
1497,555,420,497,31,-75,-15,258.69,115.82,292.46
1498,555,420,498,31,-75,-14,259.43,114.3,292.46
1499,556,421,499,32,-74,-13,260.04,112.11,293.39
1500,557,420,501,32,-75,-11,261.66,108.97,293.11
1501,557,420,502,32,-75,-11,261.66,108.97,293.11
1502,557,418,503,32,-76,-10,262.5,107.35,292.83
1503,559,417,503,34,-77,-10,262.6,106.39,293.82
1504,560,415,503,35,-79,-10,262.79,105.95,293.9
1505,561,412,501,36,-81,-11,262.27,106.99,293.96
1506,562,410,499,36,-83,-13,261.1,109.86,293.45
1507,563,407,497,37,-85,-15,259.99,112.07,293.52
1508,564,406,494,38,-86,-17,258.82,114.1,293.84
1509,565,406,489,39,-86,-21,256.28,118.3,294.39
1510,565,406,485,39,-86,-24,254.41,121.61,294.39
1511,565,407,482,39,-85,-26,252.99,123.69,294.65
1512,566,409,478,39,-83,-29,250.74,126.63,295.17
1513,566,412,474,39,-81,-33,247.83,130.24,295.71
1514,567,414,473,40,-80,-33,247.58,129.52,296.57
1515,568,416,472,41,-78,-34,246.45,129.67,297.73
1516,569,419,472,42,-76,-34,245.9,128.99,298.93
1517,569,422,477,42,-73,-30,247.66,125.54,299.91
1518,571,424,483,43,-72,-26,250.14,121.16,300.85
1519,571,426,489,43,-70,-21,253.3,116.03,301.56
1520,574,429,499,46,-68,-13,259.18,105.78,304.08
1521,575,431,505,46,-66,-8,263.09,99.87,304.88
1522,577,433,509,48,-65,-5,265.6,95.95,306.44
1523,578,435,515,49,-63,0,270,90,307.88
1524,584,424,485,54,-72,-24,251.57,113.96,306.87
1525,602,434,486,68,-64,-23,250.23,108.69,316.74
1526,604,434,487,69,-64,-22,251.03,107.68,317.15
1527,603,433,486,68,-65,-23,250.51,108.69,316.29
1528,603,431,487,68,-66,-22,251.57,107.93,315.86
1529,603,430,486,68,-67,-23,251.05,108.69,315.42
1530,602,429,486,68,-68,-23,251.31,108.69,315
1531,601,429,487,67,-68,-22,252.07,108.18,314.58
1532,601,430,487,67,-67,-22,251.82,108.18,315
1533,601,431,487,67,-66,-22,251.57,108.18,315.43
1534,600,432,488,66,-65,-22,251.3,108.43,315.44
1535,599,434,488,65,-64,-22,251.03,108.7,315.44
1536,598,435,488,64,-63,-22,250.75,108.97,315.45
1537,598,436,488,64,-62,-22,250.46,108.97,315.91
1538,598,437,487,64,-62,-22,250.46,108.97,315.91
1539,599,439,487,65,-60,-22,249.86,108.7,317.29
1540,601,441,487,67,-58,-22,249.23,108.18,319.12
1541,604,443,485,69,-57,-24,247.17,109.18,320.44
1542,606,446,484,71,-54,-25,245.16,109.4,322.74
1543,607,447,485,72,-54,-24,246.04,108.43,323.13
1544,609,449,485,73,-52,-24,245.22,108.2,324.54
1545,610,451,485,74,-51,-24,244.8,107.97,325.43
1546,611,453,487,75,-49,-22,245.82,106.35,326.84
1547,612,454,487,75,-48,-22,245.38,106.35,327.38
1548,613,455,488,76,-47,-22,244.92,106.14,328.27
1549,614,455,488,77,-47,-22,244.92,105.95,328.6
1550,614,456,488,77,-47,-22,244.92,105.95,328.6
1551,615,455,488,78,-47,-22,244.92,105.75,328.93
1552,615,454,488,78,-48,-22,245.38,105.75,328.39
1553,615,453,488,78,-49,-22,245.82,105.75,327.86
1554,614,452,487,77,-50,-22,246.25,105.95,327
1555,612,451,485,75,-51,-24,244.8,107.74,325.78
1556,610,451,483,74,-51,-26,242.99,109.36,325.43
1557,609,452,482,73,-50,-26,242.53,109.6,325.59
1558,607,453,481,72,-49,-27,241.14,110.56,325.76
1559,605,454,481,70,-48,-27,240.64,111.09,325.56
1560,604,455,481,69,-47,-27,240.12,111.37,325.74
1561,602,455,482,68,-47,-26,241.05,110.92,325.35
1562,601,455,484,67,-47,-25,241.99,110.46,324.95
1563,599,457,483,65,-46,-26,240.52,111.8,324.71
1564,599,458,484,65,-45,-25,240.95,111.04,325.3
1565,599,459,485,65,-44,-24,241.39,110.27,325.91
1566,601,460,486,67,-44,-23,242.4,108.95,326.71
1567,602,461,487,68,-43,-22,242.9,107.93,327.69
1568,603,461,487,68,-43,-22,242.9,107.93,327.69
1569,604,461,487,69,-43,-22,242.9,107.68,328.07
1570,606,462,487,71,-42,-22,242.35,107.22,329.39
1571,608,463,487,72,-41,-22,241.78,106.99,330.34
1572,610,463,486,74,-41,-23,240.71,107.27,331.01
1573,611,464,485,75,-40,-24,239.04,107.74,331.93
1574,614,462,484,77,-42,-25,239.24,107.99,331.39
1575,616,462,485,79,-42,-24,240.26,106.9,332
1576,616,462,484,79,-42,-25,239.24,107.56,332
1577,617,462,483,79,-42,-26,238.24,108.22,332
1578,617,463,483,79,-41,-26,237.62,108.22,332.57
1579,617,464,484,79,-40,-25,237.99,107.56,333.15
1580,616,464,482,79,-40,-26,236.98,108.22,333.15
1581,616,466,481,79,-39,-27,235.3,108.87,333.73
1582,617,469,480,79,-36,-28,232.13,109.52,335.5
1583,618,471,478,80,-35,-29,230.36,109.93,336.37
1584,617,471,476,79,-35,-31,228.47,111.43,336.1
1585,617,473,475,79,-33,-32,225.88,112.05,337.33
1586,616,475,475,79,-32,-32,225,112.05,337.95
1587,616,476,476,79,-31,-31,225,111.43,338.57
1588,615,477,480,78,-30,-28,226.97,109.75,338.96
1589,614,477,482,77,-30,-26,229.09,108.66,338.71
1590,612,476,484,75,-31,-25,231.12,108.43,337.54
1591,611,476,487,75,-31,-22,234.64,106.35,337.54
1592,609,474,488,73,-33,-22,236.31,106.77,335.67
1593,605,472,487,70,-34,-22,237.09,107.45,334.09
1594,605,475,498,70,-32,-14,246.37,101.31,335.43
1595,603,476,495,68,-31,-16,242.7,103.24,335.49
1596,602,473,497,68,-33,-15,245.56,102.44,334.11
1597,601,474,498,67,-33,-14,247.01,101.8,333.78
1598,600,474,498,66,-33,-14,247.01,101.98,333.43
1599,598,473,495,64,-33,-16,244.13,104.04,332.72
1600,598,476,494,64,-31,-17,241.26,104.88,334.16
1601,598,476,493,64,-31,-18,239.86,105.71,334.16
1602,598,478,491,64,-29,-19,236.77,106.53,335.62
1603,598,480,490,64,-28,-20,234.46,107.35,336.37
1604,599,481,488,65,-27,-22,230.83,108.7,337.44
1605,600,482,487,66,-26,-22,229.76,108.43,338.5
1606,600,483,485,66,-26,-24,227.29,109.98,338.5
1607,600,485,483,66,-24,-26,222.71,111.5,340.02
1608,601,487,484,67,-22,-25,221.35,110.46,341.82
1609,602,489,484,68,-21,-25,220.03,110.19,342.84
1610,603,490,485,68,-20,-24,219.81,109.44,343.61
1611,604,491,485,69,-19,-24,218.37,109.18,344.6
1612,605,492,487,70,-18,-22,219.29,107.45,345.58
1613,607,494,487,72,-17,-22,217.69,106.99,346.72
1614,609,494,489,73,-17,-21,218.99,106.05,346.89
1615,610,496,490,74,-15,-20,216.87,105.12,348.54
1616,611,497,492,75,-15,-18,219.81,103.5,348.69
1617,612,497,493,75,-15,-18,219.81,103.5,348.69
1618,613,499,496,76,-13,-15,220.91,101.16,350.29
1619,613,500,497,76,-12,-15,218.66,101.16,351.03
1620,613,501,498,76,-11,-14,218.16,100.44,351.76
1621,613,501,499,76,-11,-13,220.24,99.71,351.76
1622,613,501,499,76,-11,-13,220.24,99.71,351.76
1623,613,502,500,76,-11,-12,222.51,98.97,351.76
1624,613,502,500,76,-11,-12,222.51,98.97,351.76
1625,614,501,500,77,-11,-12,222.51,98.86,351.87
1626,615,501,499,78,-11,-13,220.24,99.46,351.97
1627,615,500,498,78,-12,-14,220.6,100.18,351.25
1628,617,499,495,79,-13,-16,219.09,101.45,350.66
1629,618,498,493,80,-14,-18,217.87,102.68,350.07
1630,618,497,490,80,-15,-20,216.87,104.04,349.38
1631,618,497,488,80,-15,-22,214.29,105.38,349.38
1632,618,497,485,80,-15,-24,212.01,106.7,349.38
1633,618,496,485,80,-15,-24,212.01,106.7,349.38
1634,617,495,483,79,-16,-26,211.61,108.22,348.55
1635,618,496,486,80,-15,-23,213.11,106.04,349.38
1636,616,497,483,79,-15,-26,209.98,108.22,349.25
1637,614,496,481,77,-15,-27,209.05,109.32,348.98
1638,613,496,483,76,-15,-26,209.98,108.89,348.84
1639,612,496,483,75,-15,-26,209.98,109.12,348.69
1640,612,497,483,75,-15,-26,209.98,109.12,348.69
1641,612,498,482,75,-14,-26,208.3,109.12,349.43
1642,612,499,481,75,-13,-27,205.71,109.8,350.17
1643,612,500,482,75,-12,-26,204.78,109.12,350.91
1644,613,501,484,76,-11,-25,203.75,108.21,351.76
1645,613,502,484,76,-11,-25,203.75,108.21,351.76
1646,613,504,486,76,-9,-23,201.37,106.84,353.25
1647,612,506,486,75,-8,-23,199.18,107.05,353.91
1648,614,509,487,77,-5,-22,192.8,105.95,356.28
1649,614,513,488,77,-2,-22,185.19,105.95,358.51
1650,615,515,489,78,0,-21,180,105.07,360
1651,615,516,490,78,0,-20,180,104.38,360
1652,615,518,491,78,2,-19,173.99,103.69,1.47
1653,615,518,492,78,2,-18,173.66,102.99,1.47
1654,616,520,493,79,3,-18,170.54,102.84,2.17
1655,617,520,492,79,3,-18,170.54,102.84,2.17
1656,618,521,492,80,4,-18,167.47,102.68,2.86
1657,620,522,492,82,5,-18,164.48,102.38,3.49
1658,621,522,491,82,5,-19,165.26,103.05,3.49
1659,619,520,489,81,3,-21,171.87,104.53,2.12
1660,617,517,488,79,1,-22,177.4,105.56,0.73
1661,617,517,488,79,1,-22,177.4,105.56,0.73
1662,618,519,486,80,3,-23,172.57,106.04,2.15
1663,619,523,485,81,6,-24,165.96,106.5,4.24
1664,621,527,484,82,9,-25,160.2,106.96,6.26
1665,623,531,483,84,12,-26,155.22,107.2,8.13
1666,622,532,484,83,13,-25,152.53,106.76,8.9
1667,620,529,486,82,10,-23,156.5,105.67,6.95
1668,618,527,487,80,9,-22,157.75,105.38,6.42
1669,616,527,489,79,9,-21,156.8,104.89,6.5
1670,615,526,490,78,8,-20,158.2,104.38,5.86
1671,614,526,491,77,8,-19,157.17,103.86,5.93
1672,614,526,492,77,8,-18,156.04,103.16,5.93
1673,614,526,492,77,8,-18,156.04,103.16,5.93
1674,613,527,492,76,9,-18,153.43,103.32,6.75
1675,613,527,492,76,9,-18,153.43,103.32,6.75
1676,612,527,491,75,9,-19,154.65,104.22,6.84
1677,613,528,490,76,10,-20,153.43,104.74,7.5
1678,613,528,489,76,10,-21,154.54,105.45,7.5
1679,613,529,488,76,10,-22,155.56,106.14,7.5
1680,612,529,486,75,10,-23,156.5,107.05,7.59
1681,612,529,485,75,10,-24,157.38,107.74,7.59
1682,610,529,484,74,10,-25,158.2,108.67,7.7
1683,610,529,483,74,10,-26,158.96,109.36,7.7
1684,609,530,483,73,11,-26,157.07,109.6,8.57
1685,608,531,482,72,12,-26,155.22,109.86,9.46
1686,607,532,482,72,13,-26,153.43,109.86,10.23
1687,607,533,482,72,14,-26,151.7,109.86,11
1688,607,534,482,72,14,-26,151.7,109.86,11
1689,607,535,484,72,15,-25,149.04,109.15,11.77
1690,608,536,485,72,16,-24,146.31,108.43,12.53
1691,609,536,484,73,16,-25,147.38,108.9,12.36
1692,611,536,484,75,16,-25,147.38,108.43,12.04
1693,613,536,484,76,16,-25,147.38,108.21,11.89
1694,614,536,483,77,16,-26,148.39,108.66,11.74
1695,615,537,481,78,17,-27,147.8,109.09,12.3
1696,615,538,480,78,18,-28,147.26,109.75,12.99
1697,616,538,479,79,18,-29,148.17,110.16,12.84
1698,617,539,478,79,18,-29,148.17,110.16,12.84
1699,617,540,478,79,19,-29,146.77,110.16,13.52
1700,616,541,478,79,20,-29,145.41,110.16,14.21
1701,616,542,479,79,21,-29,144.09,110.16,14.89
1702,615,542,480,78,21,-28,143.13,109.75,15.07
1703,615,543,481,78,21,-27,142.13,109.09,15.07
1704,614,544,482,77,22,-26,139.76,108.66,15.95
1705,613,545,482,76,23,-26,138.5,108.89,16.84
1706,613,545,483,76,23,-26,138.5,108.89,16.84
1707,612,546,483,75,24,-26,137.29,109.12,17.74
1708,612,546,482,75,24,-26,137.29,109.12,17.74
1709,613,546,482,76,24,-26,137.29,108.89,17.53
1710,613,546,481,76,24,-27,138.37,109.56,17.53
1711,613,546,480,76,24,-28,139.4,110.22,17.53
1712,613,546,480,76,24,-28,139.4,110.22,17.53
1713,614,547,479,77,25,-29,139.24,110.64,17.99
1714,614,547,479,77,25,-29,139.24,110.64,17.99
1715,615,547,478,78,25,-29,139.24,110.39,17.77
1716,615,548,478,78,25,-29,139.24,110.39,17.77
1717,616,548,478,79,25,-29,139.24,110.16,17.56
1718,616,549,476,79,26,-31,140.01,111.43,18.22
1719,616,550,475,79,27,-32,139.84,112.05,18.87
1720,617,550,475,79,27,-32,139.84,112.05,18.87
1721,617,551,474,79,28,-33,139.69,112.67,19.52
1722,616,551,473,79,28,-33,139.69,112.67,19.52
1723,616,551,472,79,28,-34,140.53,113.29,19.52
1724,616,552,472,79,28,-34,140.53,113.29,19.52
1725,616,551,472,79,28,-34,140.53,113.29,19.52
1726,615,551,472,78,28,-34,140.53,113.55,19.75
1727,615,551,471,78,28,-35,141.34,114.17,19.75
1728,614,551,471,77,28,-35,141.34,114.44,19.98
1729,613,551,470,76,28,-36,142.13,115.35,20.22
1730,612,550,469,75,27,-36,143.13,115.64,19.8
1731,612,550,468,75,27,-37,143.88,116.26,19.8
1732,611,550,468,75,27,-37,143.88,116.26,19.8
1733,610,549,467,74,26,-38,145.62,117.18,19.36
1734,610,549,468,74,26,-37,144.9,116.57,19.36
1735,609,548,468,73,25,-37,145.95,116.88,18.9
1736,608,550,469,72,27,-36,143.13,116.57,20.56
1737,608,551,470,72,28,-36,142.13,116.57,21.25
1738,608,553,471,72,29,-35,140.36,115.92,21.94
1739,608,555,473,72,31,-33,136.79,114.62,23.29
1740,607,556,474,72,32,-33,135.88,114.62,23.96
1741,607,557,476,72,32,-31,134.09,113.29,23.96
1742,606,557,477,71,32,-30,133.15,112.91,24.26
1743,605,558,478,70,33,-29,131.31,112.5,25.24
1744,604,559,480,69,34,-28,129.47,112.09,26.23
1745,604,559,482,69,34,-26,127.41,110.65,26.23
1746,603,560,483,68,35,-26,126.61,110.92,27.24
1747,602,560,484,68,35,-25,125.54,110.19,27.24
1748,602,561,484,68,36,-25,124.78,110.19,27.9
1749,602,561,484,68,36,-25,124.78,110.19,27.9
1750,601,561,484,67,36,-25,124.78,110.46,28.25
1751,600,561,484,66,36,-25,124.78,110.75,28.61
1752,600,560,484,66,35,-25,125.54,110.75,27.94
1753,601,561,484,67,36,-25,124.78,110.46,28.25
1754,600,560,484,66,35,-25,125.54,110.75,27.94
1755,601,560,485,67,35,-24,124.44,109.71,27.58
1756,601,560,485,67,35,-24,124.44,109.71,27.58
1757,601,561,486,67,36,-23,122.57,108.95,28.25
1758,602,561,486,68,36,-23,122.57,108.69,27.9
1759,603,561,487,68,36,-22,121.43,107.93,27.9
1760,604,561,487,69,36,-22,121.43,107.68,27.55
1761,604,562,487,69,36,-22,121.43,107.68,27.55
1762,604,562,486,69,36,-23,122.57,108.43,27.55
1763,605,562,486,70,36,-23,122.57,108.19,27.22
1764,606,562,485,71,36,-24,123.69,108.68,26.89
1765,607,562,485,72,36,-24,123.69,108.43,26.57
1766,607,561,484,72,36,-25,124.78,109.15,26.57
1767,607,561,484,72,36,-25,124.78,109.15,26.57
1768,608,560,483,72,35,-26,126.61,109.86,25.92
1769,608,560,483,72,35,-26,126.61,109.86,25.92
1770,609,559,482,73,34,-26,127.41,109.6,24.97
1771,609,558,482,73,33,-26,128.23,109.6,24.33
1772,609,558,481,73,33,-27,129.29,110.3,24.33
1773,610,558,479,74,33,-29,131.31,111.4,24.03
1774,610,558,479,74,33,-29,131.31,111.4,24.03
1775,610,559,478,74,34,-29,130.46,111.4,24.68
1776,610,560,478,74,35,-29,129.64,111.4,25.31
1777,609,560,478,73,35,-29,129.64,111.67,25.62
1778,609,560,478,73,35,-29,129.64,111.67,25.62
1779,610,561,479,74,36,-29,128.85,111.4,25.94
1780,610,561,479,74,36,-29,128.85,111.4,25.94
1781,609,561,478,73,36,-29,128.85,111.67,26.25
1782,607,562,478,72,36,-29,128.85,111.94,26.57
1783,606,563,478,71,37,-29,128.09,112.22,27.53
1784,605,564,479,70,38,-29,127.35,112.5,28.5
1785,605,566,480,70,39,-28,125.68,111.8,29.12
1786,605,566,481,70,39,-27,124.7,111.09,29.12
1787,605,567,482,70,40,-26,123.02,110.38,29.74
1788,604,568,483,69,41,-26,122.38,110.65,30.72
1789,604,568,483,69,41,-26,122.38,110.65,30.72
1790,603,568,484,68,41,-25,121.37,110.19,31.09
1791,604,568,485,69,41,-24,120.34,109.18,30.72
1792,604,567,486,69,40,-23,119.9,108.43,30.1
1793,604,567,486,69,40,-23,119.9,108.43,30.1
1794,605,568,486,70,41,-23,119.29,108.19,30.36
1795,606,569,487,71,42,-22,117.65,107.22,30.61
1796,606,569,488,71,42,-22,117.65,107.22,30.61
1797,606,569,488,71,42,-22,117.65,107.22,30.61
1798,605,568,489,70,41,-21,117.12,106.7,30.36
1799,605,568,489,70,41,-21,117.12,106.7,30.36
1800,604,568,490,69,41,-20,116,106.16,30.72
1801,603,568,490,68,41,-20,116,106.39,31.09
1802,602,568,491,68,41,-19,114.86,105.61,31.09
1803,602,569,492,68,42,-18,113.2,104.83,31.7
1804,602,570,492,68,43,-18,112.71,104.83,32.31
1805,601,571,492,67,43,-18,112.71,105.04,32.69
1806,601,571,493,67,43,-18,112.71,105.04,32.69
1807,600,571,493,66,43,-18,112.71,105.26,33.08
1808,599,572,493,65,44,-18,112.25,105.48,34.09
1809,599,572,494,65,44,-17,111.12,104.66,34.09
1810,599,573,494,65,45,-17,110.7,104.66,34.7
1811,600,574,495,66,46,-16,109.18,103.63,34.88
1812,600,575,496,66,46,-15,108.06,102.8,34.88
1813,599,576,496,65,47,-15,107.7,102.99,35.87
1814,600,577,496,66,48,-15,107.35,102.8,36.03
1815,600,578,496,66,49,-15,107.02,102.8,36.59
1816,600,578,496,66,49,-15,107.02,102.8,36.59
1817,601,579,496,67,50,-15,106.7,102.62,36.73
1818,601,579,496,67,50,-15,106.7,102.62,36.73
1819,601,580,496,67,50,-15,106.7,102.62,36.73
1820,601,581,497,67,51,-15,106.39,102.62,37.28
1821,601,582,497,67,52,-15,106.09,102.62,37.82
1822,601,582,498,67,52,-14,105.07,101.8,37.82
1823,600,583,497,66,53,-15,105.8,102.8,38.77
1824,600,583,498,66,53,-14,104.8,101.98,38.77
1825,601,585,497,67,54,-15,105.52,102.62,38.87
1826,601,586,498,67,55,-14,104.28,101.8,39.38
1827,601,587,499,67,56,-13,103.07,100.98,39.89
1828,601,587,501,67,56,-11,101.11,99.32,39.89
1829,600,587,503,66,56,-10,100.12,98.62,40.31
1830,600,587,504,66,56,-9,99.13,97.77,40.31
1831,600,588,504,66,57,-9,98.97,97.77,40.82
1832,600,589,503,66,57,-10,99.95,98.62,40.82
1833,601,591,502,67,59,-11,100.56,99.32,41.37
1834,601,591,500,67,59,-12,101.5,100.15,41.37
1835,602,591,500,68,59,-12,101.5,100.01,40.95
1836,601,590,499,67,58,-13,102.63,100.98,40.88
1837,601,590,497,67,58,-15,104.5,102.62,40.88
1838,601,591,495,67,59,-16,105.17,103.43,41.37
1839,601,591,494,67,59,-17,106.07,104.24,41.37
1840,601,590,495,67,58,-16,105.42,103.43,40.88
1841,601,589,494,67,57,-17,106.61,104.24,40.39
1842,600,589,492,66,57,-18,107.53,105.26,40.82
1843,601,590,492,67,58,-18,107.24,105.04,40.88
1844,601,590,491,67,58,-19,108.14,105.83,40.88
1845,602,591,491,68,59,-19,107.85,105.61,40.95
1846,603,590,492,68,58,-18,107.24,104.83,40.46
1847,603,590,493,68,58,-18,107.24,104.83,40.46
1848,603,590,494,68,58,-17,106.34,104.04,40.46
1849,603,591,492,68,59,-18,106.97,104.83,40.95
1850,602,591,492,68,59,-18,106.97,104.83,40.95
1851,601,592,491,67,60,-19,107.57,105.83,41.85
1852,601,592,489,67,60,-21,109.29,107.4,41.85
1853,601,592,488,67,60,-22,110.14,108.18,41.85
1854,600,592,488,66,60,-22,110.14,108.43,42.27
1855,599,591,489,65,59,-21,109.59,107.9,42.23
1856,599,591,490,65,59,-20,108.73,107.1,42.23
1857,597,591,489,64,59,-21,109.59,108.17,42.67
1858,596,590,490,63,58,-20,109.03,107.61,42.63
1859,595,590,491,62,58,-19,108.14,107.04,43.09
1860,593,590,491,61,58,-19,108.14,107.3,43.56
1861,592,590,491,60,58,-19,108.14,107.57,44.03
1862,592,590,493,60,58,-18,107.24,106.7,44.03
1863,590,591,496,58,59,-15,104.26,104.5,45.49
1864,588,590,495,57,58,-16,105.42,105.68,45.5
1865,587,591,495,56,59,-16,105.17,105.95,46.49
1866,585,593,493,54,61,-18,106.44,108.43,48.48
1867,583,594,492,53,61,-18,106.44,108.76,49.01
1868,581,594,492,51,61,-18,106.44,109.44,50.1
1869,580,594,492,50,61,-18,106.44,109.8,50.66
1870,578,594,493,49,61,-18,106.44,110.17,51.23
1871,576,594,494,47,61,-17,105.57,109.89,52.39
1872,575,594,494,46,61,-17,105.57,110.28,52.98
1873,573,593,496,45,61,-15,103.82,108.43,53.58
1874,573,593,497,45,61,-15,103.82,108.43,53.58
1875,572,593,499,44,61,-13,102.03,106.46,54.2
1876,571,593,498,43,61,-14,102.93,108.03,54.82
1877,570,593,499,43,61,-13,102.03,106.82,54.82
1878,568,593,497,41,61,-15,103.82,110.1,56.09
1879,568,592,497,41,60,-15,104.04,110.1,55.65
1880,568,592,498,41,60,-14,103.13,108.85,55.65
1881,568,592,498,41,60,-14,103.13,108.85,55.65
1882,568,592,498,41,60,-14,103.13,108.85,55.65
1883,567,592,497,40,60,-15,104.04,110.56,56.31
1884,567,592,496,40,60,-15,104.04,110.56,56.31
1885,568,592,497,41,60,-15,104.04,110.1,55.65
1886,568,592,497,41,60,-15,104.04,110.1,55.65
1887,568,592,496,41,60,-15,104.04,110.1,55.65
1888,568,592,496,41,60,-15,104.04,110.1,55.65
1889,570,592,497,43,60,-15,104.04,109.23,54.37
1890,571,593,496,43,61,-15,103.82,109.23,54.82
1891,572,593,495,44,61,-16,104.7,109.98,54.2
1892,573,592,495,45,60,-16,104.93,109.57,53.13
1893,574,592,494,46,60,-17,105.82,110.28,52.52
1894,575,592,493,46,60,-18,106.7,111.37,52.52
1895,576,592,494,47,60,-17,105.82,109.89,51.93
1896,577,593,493,48,61,-18,106.44,110.56,51.8
1897,577,593,493,48,61,-18,106.44,110.56,51.8
1898,578,593,493,49,61,-18,106.44,110.17,51.23
1899,578,593,494,49,61,-17,105.57,109.13,51.23
1900,578,594,493,49,61,-18,106.44,110.17,51.23
1901,578,593,492,49,61,-18,106.44,110.17,51.23
1902,578,593,494,49,61,-17,105.57,109.13,51.23
1903,578,593,494,49,61,-17,105.57,109.13,51.23
1904,577,594,495,48,61,-16,104.7,108.43,51.8
1905,576,594,494,47,61,-17,105.57,109.89,52.39
1906,576,594,496,47,61,-15,103.82,107.7,52.39
1907,576,595,498,47,62,-14,102.72,106.59,52.84
1908,575,596,498,46,63,-14,102.53,106.93,53.86
1909,575,597,499,46,64,-13,101.48,105.78,54.29
1910,575,597,500,46,64,-12,100.62,104.62,54.29
1911,575,598,502,46,64,-11,99.75,103.45,54.29
1912,575,600,503,46,66,-10,98.62,102.26,55.12
1913,575,601,503,46,67,-10,98.49,102.26,55.53
1914,574,601,504,46,67,-9,97.65,101.07,55.53
1915,574,602,503,46,68,-10,98.37,102.26,55.92
1916,574,602,504,46,68,-9,97.54,101.07,55.92
1917,574,601,503,46,67,-10,98.49,102.26,55.53
1918,574,601,503,46,67,-10,98.49,102.26,55.53
1919,575,601,503,46,67,-10,98.49,102.26,55.53
1920,574,601,502,46,67,-11,99.32,103.45,55.53
1921,574,602,502,46,68,-11,99.19,103.45,55.92
1922,573,602,501,45,68,-11,99.19,103.74,56.5
1923,573,602,500,45,68,-12,100.01,104.93,56.5
1924,572,602,500,44,68,-12,100.01,105.26,57.09
1925,572,602,500,44,68,-12,100.01,105.26,57.09
1926,572,602,499,44,68,-13,100.82,106.46,57.09
1927,572,602,499,44,68,-13,100.82,106.46,57.09
1928,572,602,499,44,68,-13,100.82,106.46,57.09
1929,572,603,499,44,68,-13,100.82,106.46,57.09
1930,572,603,498,44,68,-14,101.63,107.65,57.09
